"Name","Number","SetName","AvgPrice","LPBuyPrice","LPRatio","NMBuyPrice","NMRatio","YearReleased","PokeRatio","PSA1Ratio","PSA2Ratio","PSA3Ratio","PSA3AvgSell","PSA4Ratio","PSA4AvgSell","PSA5Ratio","PSA5AvgSell","PSA6Ratio","PSA6AvgSell","PSA7Ratio","PSA7AvgSell","PSA8Ratio","PSA8AvgSell","PSA9Ratio","PSA9AvgSell","PSA10Ratio","PSA10AvgSell"
"Shiny Voltorb","SH3","Stormfront","34.55","-17.00","-0.49",20.37,"0.59",2008,"0.82",0,0,0,0,0,0,0,0,"0.33","11.50","1.39","48.00","1.27","43.97","3.77","130.22","11.06","382.00"
"Torterra Reverse Holo","11","Stormfront","5.95","-17.00","-2.86",-17,"-2.86",2008,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8.40","49.99",0,0
"Tyranitar Reverse Holo","30","Stormfront","10.08","-17.00","-1.69",-17,"-1.69",2008,"0.93",0,0,0,0,0,0,0,0,0,0,0,0,"2.33","23.52","10.91","110.00","34.72","349.99"
﻿"Name","Number","SetName","AvgPrice","LPBuyPrice","LPRatio","NMBuyPrice","NMRatio","YearReleased","PokeRatio","PSA1Ratio","PSA2Ratio","PSA3Ratio","PSA3AvgSell","PSA4Ratio","PSA4AvgSell","PSA5Ratio","PSA5AvgSell","PSA6Ratio","PSA6AvgSell","PSA7Ratio","PSA7AvgSell","PSA8Ratio","PSA8AvgSell","PSA9Ratio","PSA9AvgSell","PSA10Ratio","PSA10AvgSell"
"Absol G Holo","1","Supreme Victors","9.01","-17.00","-1.89",-12.75,"-1.42",2009,"0.80",0,0,0,0,0,0,0,0,0,0,"1.83","16.50","0.55","5.00","2.54","22.87","64.93","585.00"
"Absol G Lv.X","141","Supreme Victors","28.13","-17.00","-0.60",7.89,"0.28",2009,"0.98",0,"0.43",0,0,0,0,"0.93","26.24","0.94","26.55","1.04","29.28","1.19","33.40","3.02","85.00","28.44","800.00"
"Absol G Reverse Holo","1","Supreme Victors","7.19","-17.00","-2.36",-2.52,"-0.35",2009,"1.36",0,0,0,0,0,0,0,0,0,0,"2.37","17.04","2.75","19.77","3.06","22.01","4.03","29.00"
"Arcanine Reverse Holo","50","Supreme Victors","7.19","-17.00","-2.36",-17,"-2.36",2009,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.34","38.39",0,0
"Articuno","16","Supreme Victors","5.85","-17.00","-2.91",-17,"-2.91",2009,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2.60","15.19",0,0
"Articuno Reverse Holo","16","Supreme Victors","8.36","-17.00","-2.03",-17,"-2.03",2009,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.15","1.25","41.24","345.00"
"Articuno Secret","148","Supreme Victors","87.89","-17.00","-0.19",38.25,"0.44",2009,"0.67",0,0,0,0,0,0,0,0,"0.45","39.79","0.74","65.00","0.98","85.90","1.91","167.50","11.95","1050.00"
"Blaziken FB Holo","2","Supreme Victors","8.34","-17.00","-2.04",-17,"-2.04",2009,"0.95",0,0,0,0,0,0,0,0,0,0,0,0,"2.46","20.50","2.16","18.00","52.36","436.69"
"Blaziken FB Lv.X","142","Supreme Victors","31.25","-17.00","-0.54",4.46,"0.14",2009,"0.71","0.38",0,0,0,0,0,"0.46","14.50",0,0,"0.81","25.25","0.96","30.00","3.20","99.97","21.87","683.57"
"Blaziken FB Reverse Holo","2","Supreme Victors","13.61","-17.00","-1.25",-17,"-1.25",2009,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.73","9.99",0,0
"Buizel Reverse Holo","92","Supreme Victors","5.51","-17.00","-3.09",-17,"-3.09",2009,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3.36","18.52",0,0
"Bulbasaur Reverse Holo","93","Supreme Victors","15.23","-17.00","-1.12",-17,"-1.12",2009,"0.73",0,0,0,0,0,0,0,0,0,0,0,0,"1.35","20.50","3.05","46.48",0,0
"Charizard G","20","Supreme Victors","33.68","-17.00","-0.50",4.25,"0.13",2009,"0.77",0,0,0,0,"0.48","16.01",0,0,"0.59","20.00","0.74","25.00","1.25","42.01","2.32","78.00","11.36","382.50"
"Charizard G Lv.X","143","Supreme Victors","176.77","20.82","0.12",42.5,"0.24",2009,"0.50","0.86","0.23",0,0,"0.25","44.49","0.28","49.00","0.52","91.25","0.40","70.00","0.74","130.37","1.50","264.31","9.90","1750.00"
"Charizard G Reverse Holo","20","Supreme Victors","105.53","-17.00","-0.16",21.68,"0.21",2009,"0.51",0,0,0,0,0,0,"0.34","36.00","0.37","39.00","0.43","45.51","0.61","64.00","2.54","268.00","18.95","2000.00"
"Dragonite FB Reverse Holo","56","Supreme Victors","11.07","-17.00","-1.54",-17,"-1.54",2009,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.84","119.99","9.12","100.96"
"Electivire FB Lv.X","144","Supreme Victors","18.63","-17.00","-0.91",7.65,"0.41",2009,"1.23",0,0,0,0,0,0,0,0,"0.76","14.16","1.56","29.00","2.65","49.33","5.26","98.00","60.91","1134.40"
"Garchomp C","60","Supreme Victors","5.04","-17.00","-3.37",-17,"-3.37",2009,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7.93","39.99",0,0
"Garchomp C Lv.X","145","Supreme Victors","30.24","-17.00","-0.56",5.12,"0.17",2009,"0.92",0,0,0,0,0,0,0,0,"1.25","37.69","0.86","26.02","1.38","41.74","1.42","43.00","19.81","599.00"
"Garchomp Holo","5","Supreme Victors","15.63","-17.00","-1.09",-17,"-1.09",2009,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.32","67.50","63.98","999.95"
"Garchomp Reverse Holo","5","Supreme Victors","11.74","-17.00","-1.45",-17,"-1.45",2009,"0.74",0,0,0,0,0,0,0,0,0,0,0,0,"1.40","16.42","3.41","39.99",0,0
"Magikarp Reverse Holo","110","Supreme Victors","12.84","-17.00","-1.32",-17,"-1.32",2009,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.88","24.16",0,0
"Moltres Secret","149","Supreme Victors","109.08","-17.00","-0.16",34.02,"0.31",2009,"0.64",0,0,0,0,0,0,"0.40","43.55","0.71","77.00","0.55","60.02","0.85","92.52","1.71","186.50","6.88","750.00"
"Pikachu Reverse Holo","120","Supreme Victors","43.41","-17.00","-0.39",-17,"-0.39",2009,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.52","282.98",0,0
"Raichu Reverse Holo","77","Supreme Victors","11.53","-17.00","-1.47",-17,"-1.47",2009,"0.63",0,0,0,0,0,0,"0.56","6.50",0,0,0,0,0,0,"6.00","69.13","2.12","24.50"
"Rayquaza C Holo","8","Supreme Victors","29.05","-17.00","-0.59",4.21,"0.14",2009,"0.79",0,0,0,0,0,0,0,0,0,0,"0.86","24.95","1.38","40.00","2.41","69.99","10.33","300.00"
"Rayquaza C Lv.X","146","Supreme Victors","59.47","-17.00","-0.29",26.35,"0.44",2009,"0.74",0,0,"0.40","24.00",0,0,"0.58","34.39",0,0,"1.04","61.84","0.86","51.00","3.23","192.00","23.37","1389.97"
"Rayquaza C Reverse Holo","8","Supreme Victors","38.12","-17.00","-0.45",0,"0.00",2009,"0.62",0,0,0,0,0,0,0,0,0,0,"0.52","20.00","0.86","32.84","3.12","119.00","4.26","162.50"
"Shiny Milotic","SH7","Supreme Victors","123.75","-17.00","-0.14",31.44,"0.25",2009,"0.57",0,0,0,0,0,0,0,0,"0.35","43.00","0.46","56.99","0.82","101.25","4.65","575.00","13.66","1691.00"
"Shiny Relicanth","SH8","Supreme Victors","36.28","-17.00","-0.47",15.69,"0.43",2009,"0.78",0,0,0,0,0,0,0,0,"0.55","19.95","1.20","43.69","1.06","38.46","1.27","46.04","19.29","700.00"
"Shiny Yanma","SH9","Supreme Victors","22.99","-17.00","-0.74",27.4,"1.19",2009,"2.26",0,0,0,0,0,0,0,0,"1.52","35.00","6.42","147.50","2.27","52.24","3.84","88.20","16.68","383.58"
"Staraptor FB Holo","11","Supreme Victors","5.34","-17.00","-3.18",-8.51,"-1.59",2009,"1.39",0,0,0,0,0,0,0,0,0,0,"3.47","18.52","1.87","9.99","4.12","22.01",0,0
"Staraptor FB Lv.X","147","Supreme Victors","19.45","-17.00","-0.87",-3.83,"-0.20",2009,"0.82",0,0,0,0,0,0,0,0,0,0,"0.80","15.50","1.59","31.01","3.16","61.46","43.70","849.99"
"Swampert Holo","12","Supreme Victors","6.91","-17.00","-2.46",-17,"-2.46",2009,"1.15",0,0,0,0,0,0,0,0,0,0,0,0,"3.47","23.95","13.02","89.99","51.37","355.00"
"Venusaur Holo","13","Supreme Victors","16.54","-17.00","-1.03",7.65,"0.46",2009,"1.60",0,0,0,0,0,0,"1.21","20.00","1.06","17.53","1.75","29.00","3.26","53.99","4.53","75.00","21.16","350.00"
"Venusaur Reverse Holo","13","Supreme Victors","11.23","-17.00","-1.51",-2.97,"-0.26",2009,"1.49",0,0,0,0,0,0,0,0,"1.29","14.52","1.47","16.50","3.47","39.00","3.83","43.00",0,0
"VS Seeker Reverse Holo","140","Supreme Victors","11.49","-17.00","-1.48",-17,"-1.48",2009,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.57","6.50",0,0
"Zapdos Reverse Holo","48","Supreme Victors","10.25","-17.00","-1.66",-17,"-1.66",2009,"0.79",0,0,0,0,0,0,0,0,0,0,"1.57","16.10",0,0,"3.02","31.00","29.27","299.99"
"Zapdos Secret","150","Supreme Victors","93.20","-17.00","-0.18",27.2,"0.29",2009,"0.66",0,0,0,0,0,0,"0.30","28.31","0.34","32.15","0.56","52.00","1.27","118.38","2.49","232.50","9.33","870.00"
﻿"Name","Number","SetName","AvgPrice","LPBuyPrice","LPRatio","NMBuyPrice","NMRatio","YearReleased","PokeRatio","PSA1Ratio","PSA2Ratio","PSA3Ratio","PSA3AvgSell","PSA4Ratio","PSA4AvgSell","PSA5Ratio","PSA5AvgSell","PSA6Ratio","PSA6AvgSell","PSA7Ratio","PSA7AvgSell","PSA8Ratio","PSA8AvgSell","PSA9Ratio","PSA9AvgSell","PSA10Ratio","PSA10AvgSell"
"Bede","060","Sword","14.50","-17.00","-1.17",-17,"-1.17",2019,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3.79","55.00","2.48","36.00"
"Lapras VMAX","069","Sword","11.34","-17.00","-1.50",-17,"-1.50",2019,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.37","15.50","1.98","22.50"
﻿"Name","Number","SetName","AvgPrice","LPBuyPrice","LPRatio","NMBuyPrice","NMRatio","YearReleased","PokeRatio","PSA1Ratio","PSA2Ratio","PSA3Ratio","PSA3AvgSell","PSA4Ratio","PSA4AvgSell","PSA5Ratio","PSA5AvgSell","PSA6Ratio","PSA6AvgSell","PSA7Ratio","PSA7AvgSell","PSA8Ratio","PSA8AvgSell","PSA9Ratio","PSA9AvgSell","PSA10Ratio","PSA10AvgSell"
"Articuno","014","T Promos","22.66","-17.00","-0.75",-17,"-0.75",2001,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2.47","55.99","2.29","52.00"
"Bayleef","007","T Promos","11.33","-17.00","-1.50",-17,"-1.50",2001,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.72","19.50","5.52","62.56"
"Charmeleon","011","T Promos","29.95","-17.00","-0.57",-17,"-0.57",2001,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.37","41.00","3.51","105.19"
"Croconaw","009","T Promos","24.99","-17.00","-0.68",-17,"-0.68",2001,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.94","23.50","4.10","102.45"
"Dragonair","017","T Promos","49.99","-17.00","-0.34",-17,"-0.34",2001,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.72","36.00","3.00","149.99"
"Dragonite","018","T Promos","144.84","-17.00","-0.12",-17,"-0.12",2001,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.48","214.37","2.77","401.00"
"Dratini","016","T Promos","30.00","-17.00","-0.57",-17,"-0.57",2001,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.93","58.00","5.00","149.99"
"Flareon","001","T Promos","49.00","-17.00","-0.35",-17,"-0.35",2001,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.66","81.25","4.46","218.50"
"Imakuni?'s Exploud ex","024","T Promos","34.08","-17.00","-0.50",-17,"-0.50",2001,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2.20","74.99","3.68","125.50"
"Imakuni?'s Loudred","023","T Promos","21.50","-17.00","-0.79",-17,"-0.79",2001,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.05","22.50","4.33","93.00"
"Imakuni?'s Whismur","022","T Promos","28.81","-17.00","-0.59",-17,"-0.59",2001,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.52","15.07","3.62","104.39"
"Ivysaur","010","T Promos","28.50","-17.00","-0.60",-17,"-0.60",2001,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.15","32.65","3.27","93.19"
"Jolteon","003","T Promos","19.09","-17.00","-0.89",-17,"-0.89",2001,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2.38","45.44","1.07","20.50"
"Larvitar","019","T Promos","7.00","-17.00","-2.43",-17,"-2.43",2001,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2.39","16.72","5.22","36.51"
"Moltres","013","T Promos","33.55","-17.00","-0.51",-17,"-0.51",2001,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.22","41.00","3.64","122.25"
"Quilava","008","T Promos","25.87","-17.00","-0.66",-17,"-0.66",2001,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.83","21.50","3.67","95.00"
"Slowbro","005","T Promos","26.67","-17.00","-0.64",-17,"-0.64",2001,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.12","30.00","4.33","115.50"
"Slowking","006","T Promos","45.00","-17.00","-0.38",-17,"-0.38",2001,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.13","51.00","2.25","101.25"
"Slowpoke","004","T Promos","14.76","-17.00","-1.15",-17,"-1.15",2001,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3.12","46.00","6.66","98.25"
"Vaporeon","002","T Promos","43.00","-17.00","-0.40",-17,"-0.40",2001,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.79","77.00","5.17","222.50"
"Wartortle","012","T Promos","38.49","-17.00","-0.44",-17,"-0.44",2001,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.03","39.65","2.10","81.00"
"Zapdos","015","T Promos","31.32","-17.00","-0.54",-17,"-0.54",2001,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3.03","95.00","3.27","102.50"
﻿"Name","Number","SetName","AvgPrice","LPBuyPrice","LPRatio","NMBuyPrice","NMRatio","YearReleased","PokeRatio","PSA1Ratio","PSA2Ratio","PSA3Ratio","PSA3AvgSell","PSA4Ratio","PSA4AvgSell","PSA5Ratio","PSA5AvgSell","PSA6Ratio","PSA6AvgSell","PSA7Ratio","PSA7AvgSell","PSA8Ratio","PSA8AvgSell","PSA9Ratio","PSA9AvgSell","PSA10Ratio","PSA10AvgSell"
"Brock's Grit","108","Tag Bolt","40.70","-17.00","-0.42",-17,"-0.42",2018,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.55","22.39","2.29","93.34"
"Celebi & Venusaur GX","097","Tag Bolt","53.77","-17.00","-0.32",-17,"-0.32",2018,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.12","59.99","3.35","180.00"
"Celebi & Venusaur GX","110","Tag Bolt","19.00","-17.00","-0.89",-17,"-0.89",2018,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.79","34.00","4.99","94.87"
"Celebi & Venusaur GX","096","Tag Bolt","8.50","-17.00","-2.00",-17,"-2.00",2018,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2.07","17.61","5.02","42.69"
"Celebi & Venusaur GX","001","Tag Bolt","7.49","-17.00","-2.27",-17,"-2.27",2018,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3.07","23.00","7.29","54.57"
"Charizard","013","Tag Bolt","6.12","-17.00","-2.78",-17,"-2.78",2018,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.74","29.00","4.90","29.98"
"Eevee & Snorlax GX","066","Tag Bolt","9.03","-17.00","-1.88",-17,"-1.88",2018,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2.66","23.99","3.87","34.99"
"Eevee & Snorlax GX","106","Tag Bolt","24.78","-17.00","-0.69",-17,"-0.69",2018,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2.22","54.99","1.83","45.36"
"Eevee & Snorlax GX","115","Tag Bolt","38.65","-17.00","-0.44",-17,"-0.44",2018,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.42","55.00","3.75","144.99"
"Erika's Hospitality","107","Tag Bolt","140.77","-17.00","-0.12",-17,"-0.12",2018,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.50","210.91","3.04","428.00"
"Gengar & Mimikyu GX","038","Tag Bolt","18.00","-17.00","-0.94",-17,"-0.94",2018,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.95","35.09","3.31","59.63"
"Gengar & Mimikyu GX","102","Tag Bolt","63.70","-17.00","-0.27",-17,"-0.27",2018,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.07","68.25","2.11","134.57"
"Gengar & Mimikyu GX","113","Tag Bolt","42.99","-17.00","-0.40",-17,"-0.40",2018,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.85","79.50","4.65","200.00"
"Gengar & Mimikyu GX","103","Tag Bolt","70.69","-17.00","-0.24",-17,"-0.24",2018,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.08","76.00","7.29","515.00"
"Judge Whistle","117","Tag Bolt","8.50","-17.00","-2.00",-17,"-2.00",2018,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.18","10.00","3.53","29.99"
"Latias & Latios GX","105","Tag Bolt","194.67","-17.00","-0.09",-17,"-0.09",2018,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.13","220.00","9.25","1800.00"
"Latias & Latios GX","104","Tag Bolt","36.99","-17.00","-0.46",-17,"-0.46",2018,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2.19","81.03","3.24","119.99"
"Latias & Latios GX","114","Tag Bolt","37.38","-17.00","-0.45",-17,"-0.45",2018,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.38","51.41","2.26","84.42"
"Latias & Latios GX","060","Tag Bolt","9.00","-17.00","-1.89",-17,"-1.89",2018,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2.13","19.17","3.08","27.75"
"Magikarp & Wailord GX","019","Tag Bolt","7.00","-17.00","-2.43",-17,"-2.43",2018,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2.14","15.00","3.21","22.50"
"Magikarp & Wailord GX","111","Tag Bolt","23.75","-17.00","-0.72",-17,"-0.72",2018,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.35","32.00","3.79","89.99"
"Magikarp & Wailord GX","099","Tag Bolt","117.08","-17.00","-0.15",-17,"-0.15",2018,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.87","101.42","2.31","269.99"
"Magikarp & Wailord GX","098","Tag Bolt","15.75","-17.00","-1.08",-17,"-1.08",2018,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2.22","34.99","4.32","67.98"
"Pikachu & Zekrom GX","100","Tag Bolt","32.69","-17.00","-0.52",-17,"-0.52",2018,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.91","29.89","3.21","104.99"
"Pikachu & Zekrom GX","101","Tag Bolt","265.00","-17.00","-0.06",-17,"-0.06",2018,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3.05","808.99","1.40","371.93"
"Pikachu & Zekrom GX","031","Tag Bolt","9.76","-17.00","-1.74",-17,"-1.74",2018,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2.25","21.95","3.39","33.09"
﻿"Name","Number","SetName","AvgPrice","LPBuyPrice","LPRatio","NMBuyPrice","NMRatio","YearReleased","PokeRatio","PSA1Ratio","PSA2Ratio","PSA3Ratio","PSA3AvgSell","PSA4Ratio","PSA4AvgSell","PSA5Ratio","PSA5AvgSell","PSA6Ratio","PSA6AvgSell","PSA7Ratio","PSA7AvgSell","PSA8Ratio","PSA8AvgSell","PSA9Ratio","PSA9AvgSell","PSA10Ratio","PSA10AvgSell"
"Bellelba & Brycen-man","194","Tag Team GX All Stars","21.76","-17.00","-0.78",-17,"-0.78",2019,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.84","40.00","2.09","45.50"
"Black Market","167","Tag Team GX All Stars","5.20","-17.00","-3.27",-17,"-3.27",2019,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.25","6.50","3.28","17.06"
"Blue's Tactics","193","Tag Team GX All Stars","37.71","-17.00","-0.45",-17,"-0.45",2019,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.18","157.49","8.40","316.89"
"Clay","199","Tag Team GX All Stars","14.89","-17.00","-1.14",-17,"-1.14",2019,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.48","22.00","1.64","24.39"
"Cyrus","144","Tag Team GX All Stars","6.99","-17.00","-2.43",-17,"-2.43",2019,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.07","7.50","2.93","20.50"
"Dedenne GX","175","Tag Team GX All Stars","35.00","-17.00","-0.49",-17,"-0.49",2019,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.73","25.38","1.52","53.33"
"Ditto","108","Tag Team GX All Stars","12.50","-17.00","-1.36",-17,"-1.36",2019,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.20","15.00","2.08","26.00"
"Eevee GX","187","Tag Team GX All Stars","22.73","-17.00","-0.75",-17,"-0.75",2019,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.32","30.04","2.49","56.50"
"Eevee GX","188","Tag Team GX All Stars","55.00","-17.00","-0.31",-17,"-0.31",2019,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.02","56.00","2.77","152.48"
"Eevee GX","219","Tag Team GX All Stars","77.50","-17.00","-0.22",-17,"-0.22",2019,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.93","71.83","2.29","177.33"
"Erika's Hospitality","190","Tag Team GX All Stars","650.00","-17.00","-0.03",-17,"-0.03",2019,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.42","275.00","2.27","1475.00"
"Espeon & Deoxys GX","177","Tag Team GX All Stars","68.83","-17.00","-0.25",-17,"-0.25",2019,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.07","73.50","3.41","234.98"
"Espeon & Deoxys GX","176","Tag Team GX All Stars","25.22","-17.00","-0.67",-17,"-0.67",2019,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.75","44.06","2.98","75.03"
"Espeon & Deoxys GX","212","Tag Team GX All Stars","37.40","-17.00","-0.45",-17,"-0.45",2019,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.67","62.48","2.65","99.09"
"Garchomp & Giratina GX","225","Tag Team GX All Stars","39.49","-17.00","-0.43",-17,"-0.43",2019,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2.13","83.99","2.91","114.93"
"Green's Exploration","196","Tag Team GX All Stars","231.50","-17.00","-0.07",-17,"-0.07",2019,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2.81","649.95","4.42","1022.16"
"Greninja & Zoroark GX","223","Tag Team GX All Stars","39.99","-17.00","-0.43",-17,"-0.43",2019,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.70","68.18","3.80","151.79"
"Hapu","195","Tag Team GX All Stars","27.97","-17.00","-0.61",-17,"-0.61",2019,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.73","20.30","1.42","39.80"
"Jirachi","091","Tag Team GX All Stars","7.58","-17.00","-2.24",-17,"-2.24",2019,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.39","10.50","2.85","21.61"
"Jirachi GX","214","Tag Team GX All Stars","34.33","-17.00","-0.50",-17,"-0.50",2019,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.87","30.00","4.76","163.33"
"Jirachi GX","180","Tag Team GX All Stars","6.49","-17.00","-2.62",-17,"-2.62",2019,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2.08","13.50","6.12","39.66"
"Lucario & Melmetal GX","224","Tag Team GX All Stars","24.50","-17.00","-0.69",-17,"-0.69",2019,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.02","25.00","4.04","99.00"
"Melmetal GX","217","Tag Team GX All Stars","9.01","-17.00","-1.89",-17,"-1.89",2019,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.44","39.99",0,0
"Mewtwo & Mew GX","052","Tag Team GX All Stars","9.09","-17.00","-1.87",-17,"-1.87",2019,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2.86","25.99","3.31","30.09"
"Mewtwo & Mew GX","222","Tag Team GX All Stars","99.89","-17.00","-0.17",-17,"-0.17",2019,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.46","145.60","3.12","311.94"
"Mina","198","Tag Team GX All Stars","72.50","-17.00","-0.23",-17,"-0.23",2019,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.18","85.25","2.51","181.64"
"Misty & Lorelei","191","Tag Team GX All Stars","150.83","-17.00","-0.11",-17,"-0.11",2019,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.09","164.53","2.05","308.49"
"Pikachu & Zekrom GX","221","Tag Team GX All Stars","100.00","-17.00","-0.17",-17,"-0.17",2019,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.62","62.00","2.00","200.12"
"Pikachu & Zekrom GX","041","Tag Team GX All Stars","6.47","-17.00","-2.63",-17,"-2.63",2019,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3.56","22.99","3.82","24.69"
"Red's Challenge","201","Tag Team GX All Stars","42.99","-17.00","-0.40",-17,"-0.40",2019,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3.91","168.06","7.21","309.85"
"Reshiram & Charizard GX","220","Tag Team GX All Stars","102.00","-17.00","-0.17",-17,"-0.17",2019,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.84","85.40","2.07","211.25"
"Reshiram & Charizard GX","016","Tag Team GX All Stars","8.04","-17.00","-2.11",-17,"-2.11",2019,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2.56","20.62","4.04","32.49"
